index,uri,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,duration_ms
"howl, florence + the machine",spotify:track:3GS8qG28p2RF6M7S5rFdx5,129.998,0.578,0.851,0,-4.468,1,0.061,0.0036299999999999995,0.00116,0.365,0.293,4,213560
"queen of peace, florence + the machine",spotify:track:4ZkGNzavB3e5mPpEP8HUjB,126.03,0.47,0.894,10,-2.6210000000000004,0,0.0418,0.0322,5.4000000000000005e-05,0.0903,0.311,4,307347
"hunger - recorded at rak studios, london, florence + the machine",spotify:track:1HwuSP4S2lun5IExwkCEOi,115.885,0.7390000000000001,0.5870000000000001,5,-5.94,1,0.0457,0.39299999999999996,3.3e-06,0.0855,0.23199999999999998,4,214751
"what the water gave me, florence + the machine",spotify:track:3RiOPzAvhNKuMIdPYOrKV8,124.09100000000001,0.491,0.5660000000000001,0,-6.445,0,0.0319,0.00933,0.000226,0.114,0.184,4,333467
"how big, how blue, how beautiful, florence + the machine",spotify:track:7GlwvJ8iAbCEfZjGq3iwmZ,129.808,0.37200000000000005,0.539,7,-4.941,1,0.0324,0.605,0.000616,0.177,0.0825,4,334817
"big god, florence + the machine",spotify:track:1NcXkWB3UwXfMt8izByICb,72.992,0.625,0.366,2,-8.388,0,0.0331,0.528,2.1e-05,0.0958,0.21899999999999997,4,241760
"never let me go, florence + the machine",spotify:track:6cC9RY7MoUx5z3aHjDTNI6,145.197,0.461,0.73,9,-3.262,1,0.0371,0.295,4.31e-06,0.38299999999999995,0.253,4,271013
"ship to wreck, florence + the machine",spotify:track:20NEld0MhrR4Zpgrf9brq8,141.991,0.564,0.9229999999999999,9,-3.843,0,0.0325,0.00147,0.0,0.27699999999999997,0.5870000000000001,4,234526
"jenny of oldstones (game of thrones), florence + the machine",spotify:track:1u0THw5xaGd7sYzJEh48Lt,46.489,0.27,0.195,1,-10.652999999999999,0,0.0797,0.9309999999999999,9.73e-06,0.0949,0.171,4,188639
"sky full of song, florence + the machine",spotify:track:64fzn2ewOdSH57wrxTPGov,98.036,0.5329999999999999,0.32,8,-8.818999999999999,1,0.0316,0.731,1.65e-05,0.154,0.29100000000000004,4,226160
"delilah, florence + the machine",spotify:track:0fgSfUAnuJzzB8l8MdgRZg,169.946,0.426,0.87,9,-3.821,0,0.0621,0.096,0.0,0.11199999999999999,0.414,4,293468
"what kind of man, florence + the machine",spotify:track:1w9ta1CvXlJPRXh6Py2Mto,114.77600000000001,0.313,0.635,11,-4.676,0,0.0431,0.0229,0.0,0.129,0.22399999999999998,4,216176
"no light, no light, florence + the machine",spotify:track:5nkYDYUSb1bvLJ4nP8CnQ1,131.914,0.429,0.755,0,-5.662000000000001,1,0.052000000000000005,0.0125,2.7899999999999997e-05,0.444,0.162,4,274853
"cosmic love, florence + the machine",spotify:track:0CSTvWUps1YmpQoXXay9ol,140.003,0.524,0.8029999999999999,9,-5.56,0,0.0366,0.145,0.00019099999999999998,0.115,0.0827,4,255133
"living in a ghost town, the rolling stones",spotify:track:5RrrQhJKKKMJt3wB5n2N3t,110.55799999999999,0.679,0.6970000000000001,4,-5.369,0,0.0454,0.0148,0.0119,0.124,0.7759999999999999,4,247011
"light of love, florence + the machine",spotify:track:3q8iHOd2icirSipnkE7fae,79.964,0.314,0.319,11,-9.764,1,0.0496,0.8859999999999999,0.0012,0.153,0.409,4,240720
"spectrum (say my name) - calvin harris remix, florence + the machine",spotify:track:1c478uMN61yF2JOXXEtsdw,126.09200000000001,0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,4,218190
"hunger, florence + the machine",spotify:track:6Ju28M6P8Y8sLjBgWjyUUD,116.016,0.7290000000000001,0.675,2,-5.62,0,0.0415,0.53,0.0,0.0985,0.332,4,214667
"shake it out, florence + the machine",spotify:track:4lY95OMGb9WxP6IYut64ir,107.486,0.527,0.804,10,-4.168,1,0.0358,0.0104,0.0,0.105,0.221,4,277720
"you've got the love, florence + the machine",spotify:track:6u9RqxALwkjJ1ukB1y8vuP,109.999,0.574,0.7040000000000001,6,-4.72,1,0.0319,0.00455,0.0,0.107,0.368,4,168667
"homemade dynamite - remix, lorde",spotify:track:5u64RlrnvvbtNh6R0EMh6o,106.99600000000001,0.7809999999999999,0.5479999999999999,0,-4.997,0,0.0764,0.22899999999999998,0.0,0.127,0.175,4,214255
"perfect places, lorde",spotify:track:1qXjolYMICsnISl8xZAbA2,104.41,0.622,0.58,1,-5.273,0,0.0504,0.0024100000000000002,2.95e-05,0.11199999999999999,0.512,4,221874
"liability (reprise), lorde",spotify:track:7kEN6uPEaCTATwQKagVcVE,77.759,0.552,0.27699999999999997,0,-12.09,1,0.0635,0.904,0.0,0.107,0.26,4,136020
"supercut, lorde",spotify:track:6IIcLzR05sN1gk4ngzz7Kk,124.852,0.562,0.43700000000000006,0,-10.229,1,0.052000000000000005,0.21899999999999997,2.18e-05,0.0806,0.15,4,277506
"writer in the dark, lorde",spotify:track:5bMWY1u9ghi4X6fIAsQRaC,71.855,0.325,0.271,7,-8.068999999999999,1,0.0418,0.73,0.0,0.301,0.27899999999999997,4,216611
"sober ii (melodrama), lorde",spotify:track:0dtMnnWhm2AXVxjJy5hUPe,112.948,0.524,0.312,8,-11.627,0,0.0444,0.166,4.79e-06,0.073,0.10099999999999999,4,178639
"hard feelings/loveless, lorde",spotify:track:3VDX4CCJWbRXBKuW5IY5R9,97.031,0.48700000000000004,0.445,1,-10.959000000000001,0,0.113,0.0328,0.0104,0.0778,0.18,4,367391
"the louvre, lorde",spotify:track:4YBDSEzVNQbvCvVIWNtruF,123.214,0.664,0.382,0,-9.977,1,0.047,0.239,0.00763,0.0943,0.126,4,271088
"homemade dynamite, lorde",spotify:track:0zL76omZWytdTtyXKVfuDw,107.04700000000001,0.7709999999999999,0.431,10,-5.422999999999999,1,0.0577,0.287,2.75e-06,0.0934,0.268,4,189796
"sober, lorde",spotify:track:0PXCdhnm9fRgrIgoMcteZa,107.90100000000001,0.7959999999999999,0.467,6,-10.369000000000002,1,0.18100000000000002,0.17300000000000001,0.00411,0.126,0.516,4,197236
"a world alone, lorde",spotify:track:55N0YHhO55Q1lWsc4dDPcI,118.01700000000001,0.561,0.485,1,-8.343,0,0.0362,0.289,0.00164,0.19399999999999998,0.0663,4,294222
"white teeth teens, lorde",spotify:track:35kahykNu00FPysz3C2euR,113.992,0.654,0.304,6,-9.067,0,0.0358,0.647,7.18e-05,0.147,0.102,4,216600
"still sane, lorde",spotify:track:5TRZnGsX49uCZkXxIbD7Ru,131.601,0.35700000000000004,0.361,0,-12.14,1,0.0452,0.665,0.00592,0.0682,0.0958,3,188133
"glory and gore, lorde",spotify:track:60jI0JgMLLj1VggHJVhtRs,143.946,0.6890000000000001,0.377,1,-8.761000000000001,1,0.0397,0.285,0.0,0.268,0.294,4,210738
"buzzcut season, lorde",spotify:track:51QEyJI5M7uyd8DOh9tqQY,111.039,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.11699999999999999,0.247,4,246755
"400 lux, lorde",spotify:track:6rjtB7KSIiJ6v9vrACMlqF,183.99099999999999,0.512,0.474,2,-8.36,1,0.0371,0.0787,0.00345,0.134,0.19399999999999998,4,234286
"tennis court, lorde",spotify:track:74fpNVAJrKGQuqHETi4WSt,89.988,0.764,0.5670000000000001,0,-8.585,1,0.0609,0.0126,9.51e-05,0.257,0.428,4,198907
"liability, lorde",spotify:track:6Kkt27YmFyIFrcX3QXFi2o,75.67,0.5870000000000001,0.22899999999999998,10,-11.254000000000001,0,0.128,0.92,0.0,0.1,0.379,4,171728
"green light, lorde",spotify:track:6ie2Bw3xLj2JcGowOlcMhb,128.942,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,4,234653
"ribs, lorde",spotify:track:2MvvoeRt8NcOXWESkxWn3g,127.978,0.511,0.47200000000000003,4,-9.277000000000001,1,0.091,0.534,0.614,0.11,0.0399,4,258969
"team, lorde",spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,99.961,0.69,0.578,6,-7.436,1,0.0929,0.16699999999999998,0.0,0.305,0.41600000000000004,4,193059
"royals, lorde",spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,84.87799999999999,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,4,190185
"yellow flicker beat, lorde",spotify:track:0Nf53RDPZEjFrQE4B5n6Vf,94.969,0.585,0.61,1,-8.388,1,0.0353,0.10300000000000001,0.000314,0.113,0.0597,4,232507
"isolation, jeff beck",spotify:track:2yoZimUShwEoCsXEfmRGNV,136.78,0.326,0.813,2,-5.938,1,0.1,0.00923,0.000151,0.127,0.20199999999999999,4,314522
"souvenir - radio edit, feu! chatterton",spotify:track:2P5Y8kEmwwoeFgO9maRLgp,127.646,0.474,0.483,0,-9.132,1,0.0355,0.161,0.0005809999999999999,0.402,0.235,4,327213
"tu m'avais dit - acoustic version, alice et moi",spotify:track:3Rknbh3F8jGlF8r9dado3F,119.964,0.743,0.0709,10,-23.956999999999997,0,0.044000000000000004,0.937,0.0159,0.0899,0.4,4,193963
"love me do - remastered 2009, the beatles",spotify:track:3VbGCXWRiouAq8VyMYN2MI,147.997,0.52,0.8290000000000001,0,-6.228,1,0.0806,0.386,6.2e-05,0.22699999999999998,0.7440000000000001,4,141693
"the kids are alright, the who",spotify:track:4zJBF8rXepeoJ0qJOqMLhj,134.879,0.316,0.737,2,-5.982,1,0.0376,0.0137,6.26e-06,0.1,0.685,4,187733
"we gotta get out of this place - uk single version, the animals",spotify:track:5geF5xzPGHxpmk9BDBHphZ,124.05,0.534,0.61,5,-5.276,1,0.0345,0.431,2.79e-06,0.0988,0.45,4,194600
"with a girl like you, the troggs",spotify:track:3VGBUfN2EOVHJ4Y92yIh2f,113.925,0.65,0.68,7,-11.057,1,0.0485,0.49700000000000005,6.77e-05,0.18600000000000003,0.604,4,128493
"a whiter shade of pale - original single version, procol harum",spotify:track:78ZqE2tjAxbqEGGlvGnQfT,149.813,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,4,248947
"strange brew, cream",spotify:track:3ET8TZWF5sP4SPfJK1lKun,106.265,0.62,0.39799999999999996,2,-15.675999999999998,1,0.0303,0.556,6.91e-06,0.273,0.677,4,166600
"gloria (feat. van morrison) - stereo version, them",spotify:track:1DKyFVzIh1oa1fFnEmTkIl,129.118,0.6409999999999999,0.703,9,-10.434000000000001,1,0.0518,0.397,0.0054600000000000004,0.10400000000000001,0.722,4,156800
"time of the season - mono version, the zombies",spotify:track:5AJrhrwz4oSZX2PwwV4qrN,117.111,0.537,0.7,4,-6.852,0,0.0366,0.142,1.58e-06,0.38299999999999995,0.695,4,214027
"i wanna be your man - mono, the rolling stones",spotify:track:2gQkEvBvRlwm6iQxC0fkE4,166.43400000000003,0.319,0.856,7,-6.867999999999999,1,0.0455,0.168,0.00845,0.134,0.893,4,105627
"bus stop, the hollies",spotify:track:3Jw2A9SC8zhntx4ON9VabX,136.283,0.597,0.66,4,-10.812000000000001,0,0.0331,0.132,0.0,0.0948,0.742,4,174533
"it's my life, the animals",spotify:track:7yGR8R1HgQJeW6s3KRuyGS,122.85,0.551,0.7040000000000001,1,-4.798,1,0.0344,0.00040300000000000004,0.00010400000000000001,0.0993,0.677,4,187613
"i feel free, cream",spotify:track:62nYkaIBesfvQSSwTjPnYS,88.37100000000001,0.375,0.44799999999999995,9,-14.06,1,0.0264,0.106,5.550000000000001e-05,0.141,0.564,4,171507
"it's good to be king, tom petty",spotify:track:1c0flvMImhKMuiZIc0VzEb,147.878,0.523,0.622,2,-6.632000000000001,1,0.0245,0.0143,0.0065,0.297,0.446,4,310933
"saving grace, tom petty",spotify:track:1fx892FhPzDsp8UVv0BGVj,142.343,0.5710000000000001,0.675,2,-8.155,1,0.0322,0.0909,0.00013700000000000002,0.135,0.807,4,225013
"elegie, patti smith",spotify:track:1s20rDPeaWhdDRZGVXOlb2,120.75399999999999,0.478,0.078,5,-16.979,1,0.0353,0.8759999999999999,0.0703,0.102,0.105,4,163720
"land: horses / land of a thousand dances / la mer(de), patti smith",spotify:track:0KkXMzaRaXL8AyChkWbYCx,148.143,0.47700000000000004,0.654,9,-10.408,1,0.324,0.121,0.00024700000000000004,0.155,0.5710000000000001,4,565453
"break it up, patti smith",spotify:track:5UoBmpb4VHNBbKjxmL8WGe,143.592,0.38,0.535,2,-9.127,1,0.0399,0.21,0.0,0.484,0.32799999999999996,3,241267
"kimberly, patti smith",spotify:track:0iI8LriXKjg47IxjNCWuwz,118.285,0.687,0.555,11,-11.460999999999999,1,0.192,0.495,0.00748,0.0787,0.821,4,265467
"free money, patti smith",spotify:track:1wP1qnWy0cZWxnbWkzf9La,77.77199999999999,0.34299999999999997,0.718,9,-7.632000000000001,0,0.0918,0.0585,3.4899999999999995e-05,0.157,0.452,4,232040
"birdland, patti smith",spotify:track:4UcCvuacrweynfWohap8NR,133.862,0.396,0.31,4,-11.324000000000002,1,0.0329,0.622,1.79e-06,0.0853,0.225,3,553653
"redondo beach, patti smith",spotify:track:6zCBk93V8M7fPriZj9i4dd,142.195,0.86,0.6,4,-9.103,1,0.121,0.22899999999999998,1.4000000000000001e-05,0.126,0.779,4,205173
"gloria: in excelsis deo, patti smith",spotify:track:272Z4tzaSMMcgrZ0R494S2,147.065,0.42200000000000004,0.8140000000000001,9,-7.365,1,0.195,0.11800000000000001,5.3e-06,0.115,0.41100000000000003,4,354320
"daddy long legs, midnight sister",spotify:track:0hPrCD9AkQ85ofQrfaRFgG,130.031,0.6559999999999999,0.753,0,-5.757999999999999,1,0.0351,0.389,0.345,0.262,0.7170000000000001,4,238387
"blue cigar, midnight sister",spotify:track:7Gjam2xvI8zOIKUf7blzi0,120.18,0.779,0.541,0,-6.3229999999999995,1,0.0438,0.5529999999999999,0.0714,0.10099999999999999,0.784,4,210373
"about her, malcolm mclaren",spotify:track:0WN1ICX0u0NenOccX8gRp3,76.998,0.5329999999999999,0.6,0,-8.769,1,0.028999999999999998,0.0211,0.49,0.106,0.195,4,289987
"make you mine, public",spotify:track:0xv503ojmZFWr6n4HgXBYW,103.04799999999999,0.5529999999999999,0.654,9,-6.962000000000001,1,0.0257,0.0118,0.00024700000000000004,0.149,0.608,4,235238
"dondante, my morning jacket",spotify:track:4TIONK6tnZWlNl5HdKpWby,141.27700000000002,0.371,0.2,5,-9.126,0,0.0325,0.387,0.114,0.11,0.248,4,479307
"louise, the velvet underground",spotify:track:6uHeiOu6GTXFaHWHGqmUp0,108.036,0.5329999999999999,0.408,7,-10.819,1,0.0308,0.703,0.00259,0.0965,0.455,4,344360
"i'm gonna move right in, the velvet underground",spotify:track:6xCy0YfuaplQ6owztn6D6b,81.917,0.355,0.28300000000000003,9,-22.324,0,0.0738,0.647,0.826,0.106,0.442,4,388960
"one of these days, the velvet underground",spotify:track:47PentxCa073FNgE4sNVCr,114.102,0.321,0.5870000000000001,2,-14.248,1,0.0426,0.0124,1.53e-05,0.23800000000000002,0.701,4,230692
"get on top, tim buckley",spotify:track:2OqesAvEfzM5KvBHhRlz5l,142.018,0.679,0.591,0,-11.762,0,0.0465,0.152,0.009729999999999999,0.062,0.9620000000000001,4,392773
"dolphins - remastered, tim buckley",spotify:track:0tvepqOHxqKt2PYRcLTHRR,116.89,0.409,0.48700000000000004,10,-11.582,1,0.0407,0.408,5.7700000000000007e-05,0.111,0.612,3,191933
"sweet surrender, tim buckley",spotify:track:42AO7bZPlJIxAbbn81k4kw,108.92299999999999,0.546,0.53,2,-8.299,1,0.0285,0.198,0.000692,0.19699999999999998,0.56,4,404613
"pleasant street, tim buckley",spotify:track:1L8n3DR0g5w36X51i2k8A4,104.236,0.39299999999999996,0.546,4,-9.756,0,0.0359,0.377,0.000218,0.27699999999999997,0.385,4,317293
"sing a song for you, tim buckley",spotify:track:01o6YGrdvMrUAFmWgwoDCb,131.946,0.361,0.0864,6,-18.677,1,0.0382,0.932,0.00044100000000000004,0.105,0.17600000000000002,5,161253
"song to the siren - take 7, tim buckley",spotify:track:5ckwOX7SVzt9OISbGkD299,68.39,0.5770000000000001,0.0513,4,-21.308000000000003,1,0.033,0.845,0.000144,0.106,0.0681,4,208400
"buzzin' fly, tim buckley",spotify:track:3Xy16SYnhBiSBL5yUXaHG1,120.93700000000001,0.456,0.32299999999999995,5,-13.052999999999999,1,0.0337,0.711,0.032,0.204,0.418,4,364160
"song to the siren, tim buckley",spotify:track:5s5N8kSizrNMAhcCvFnYjg,62.027,0.261,0.0748,10,-21.048000000000002,1,0.0447,0.95,0.000134,0.105,0.106,3,208133
"désert désir (spitzer remix), grand blanc",spotify:track:3YmSuzkpw5hDfmmV4c9aLj,120.01,0.67,0.636,10,-9.073,0,0.0378,0.0846,0.157,0.271,0.271,4,315675
"evidence (molecule remix), grand blanc",spotify:track:6Aqcgp1DGo4cjIMKNmtxi5,140.001,0.504,0.542,10,-10.686,0,0.0297,0.00237,0.868,0.10800000000000001,0.0356,4,424716
"ailleurs - edit, grand blanc",spotify:track:17SNswMd5SsxcYJmbX0Lx3,174.049,0.41100000000000003,0.605,10,-5.092,0,0.0282,0.028999999999999998,0.036000000000000004,0.43200000000000005,0.451,4,212467
"los angeles, grand blanc",spotify:track:1SrMihACqwxk4fIGOIUbYS,120.005,0.49700000000000005,0.688,4,-6.558,1,0.0988,0.00387,0.00402,0.0941,0.157,3,213133
"montparnasse, grand blanc",spotify:track:3e21BAJLKPFzmrVsSyhgPq,132.056,0.271,0.451,10,-6.827999999999999,1,0.0312,0.18600000000000003,0.0023899999999999998,0.248,0.0836,4,300693
"l'homme serpent, grand blanc",spotify:track:0VUzBOSDzWj7pUonicaeep,110.98200000000001,0.638,0.835,1,-5.777,1,0.0346,0.0271,0.174,0.10400000000000001,0.54,4,247200
"summer summer, grand blanc",spotify:track:7oMw0xvv76DFdvnPSSSGj3,136.44,0.376,0.36,4,-12.647,0,0.0576,0.7240000000000001,0.0523,0.102,0.205,5,222027
"disque sombre, grand blanc",spotify:track:2NiKa1imnItnXPf0KK21XV,117.992,0.614,0.767,0,-8.11,1,0.0299,0.0015,0.015,0.132,0.402,4,236933
"télévision, grand blanc",spotify:track:5yhOQSbRP8Msk9c0Ata8Vj,100.601,0.643,0.652,4,-7.715,0,0.0253,0.505,0.0353,0.114,0.56,4,246960
"rêve bb rêve, grand blanc",spotify:track:2u8SBvgmR0BUDKpU5xI4rk,100.416,0.698,0.557,11,-5.388999999999999,0,0.027000000000000003,0.0107,0.00227,0.107,0.373,4,207280
"image au mur, grand blanc",spotify:track:74IWXZMc9oMcYTJEgJERIL,177.438,0.58,0.58,6,-6.212000000000001,0,0.0316,0.004529999999999999,0.0164,0.0801,0.701,3,255547
"des gens bien, grand blanc",spotify:track:69OwNzQ27PBh64RkkD2zcL,93.056,0.294,0.161,0,-14.422,0,0.0329,0.956,0.0247,0.087,0.0352,4,270893
"isati, grand blanc",spotify:track:6fK6m1D6uREJuFwEnVo7YI,119.947,0.475,0.486,9,-8.925,0,0.0357,0.24100000000000002,0.423,0.165,0.0653,4,383960
"l'amour fou, grand blanc",spotify:track:4JvGQUcFf17aDeJJuNAiZf,105.012,0.586,0.6,0,-8.782,1,0.03,0.226,0.35,0.10099999999999999,0.34700000000000003,4,293840
"sitôt, alex beaupain",spotify:track:47N4GLAQwudCP1JJMPCD50,136.727,0.623,0.155,0,-14.532,1,0.0434,0.937,0.000874,0.10800000000000001,0.382,4,174600
"drôle d'époque, clara luciani",spotify:track:3tTwH5Ut4S1LuTRKUTcj1O,126.23700000000001,0.43200000000000005,0.253,9,-9.235,0,0.0345,0.818,0.0,0.126,0.111,4,205147
"qu'est ce qu'on y peut ?, pierre lapointe",spotify:track:7d0NNbdPcgbJtwjndKy269,85.604,0.321,0.262,7,-10.045,1,0.0329,0.893,3.38e-06,0.11199999999999999,0.26,4,178880
"mon ombre, clara luciani",spotify:track:4PIaJuqgruXdcgFAxc2u66,80.00399999999999,0.485,0.594,10,-6.831,0,0.0346,0.441,0.0,0.0905,0.41600000000000004,4,205231
"à crever, clara luciani",spotify:track:71OstTpEUSzqwCa5nUKGbE,113.91,0.43700000000000006,0.313,9,-10.055,0,0.0335,0.638,0.00101,0.129,0.235,3,174893
"eddy, clara luciani",spotify:track:4o7h3cDkhTqk3cUhDfju8c,138.192,0.64,0.53,4,-8.665,1,0.0478,0.184,0.000286,0.0786,0.35700000000000004,4,214667
"pleure clara, pleure, clara luciani",spotify:track:4wANLVRn4s0FqYuvwM0UMh,125.773,0.474,0.261,9,-12.479000000000001,0,0.0377,0.951,0.18899999999999997,0.11199999999999999,0.172,4,184960
"bovary, clara luciani",spotify:track:73V7shRcNsEQ4SpTgYFFB0,149.975,0.478,0.449,0,-9.058,1,0.0303,0.133,0.0105,0.11599999999999999,0.46399999999999997,4,184000
"qu'est-ce que t'es beau, clara luciani",spotify:track:7fR23zj47csX8nlOhqlJ4B,142.109,0.7,0.785,0,-6.359,1,0.0385,0.508,0.00114,0.0486,0.79,4,239209
"la chanson de delphine, clara luciani",spotify:track:61OuVGRWNDJcmKy9LI28u9,149.657,0.386,0.488,6,-10.425,0,0.0469,0.469,2.39e-06,0.8370000000000001,0.317,4,149373
"les fleurs, clara luciani",spotify:track:6jypQiNeBTQM80iuSkoNsS,159.814,0.589,0.602,9,-8.04,1,0.0388,0.6559999999999999,0.000138,0.11,0.358,4,180413
"la baie, clara luciani",spotify:track:5awqGLNiSTNRtMtWve1bSA,124.01100000000001,0.705,0.6829999999999999,6,-5.235,0,0.0317,0.00514,0.004520000000000001,0.19,0.792,4,230840
"ma sœur, clara luciani",spotify:track:1DCJJCT2TwJO1OxZ9E7px9,135.026,0.54,0.8740000000000001,7,-6.752999999999999,0,0.139,0.331,7.35e-05,0.361,0.67,4,216493
"nue, clara luciani",spotify:track:3rfDjFBGWeDW88inQfLzmm,132.058,0.7070000000000001,0.672,9,-5.502999999999999,0,0.11199999999999999,0.17,0.0,0.10099999999999999,0.961,4,184077
"la grenade, clara luciani",spotify:track:7ixCRBD0FZMRBeOBhTu2KD,130.014,0.7240000000000001,0.6970000000000001,11,-6.593999999999999,0,0.0539,0.138,0.000717,0.126,0.961,4,194493
"c'est de la frénésie, alice et moi",spotify:track:6IZIgRY0OzWm8bxbrxIdDR,139.871,0.662,0.626,7,-6.596,0,0.034,0.00461,0.000466,0.0742,0.5770000000000001,4,172972
"t'es fait pour me plaire, alice et moi",spotify:track:48DOsX7WRDVKbnnGeCzaZp,139.984,0.785,0.5529999999999999,2,-7.162000000000001,1,0.0453,0.19399999999999998,1.99e-05,0.113,0.447,4,188994
"filme moi, alice et moi",spotify:track:7f8ep7LmhUvhEIvlDfb9cj,97.98200000000001,0.669,0.48700000000000004,6,-8.53,0,0.0315,0.21899999999999997,0.106,0.10800000000000001,0.6920000000000001,4,209901
"l'oiseau, feu! chatterton",spotify:track:7wTE6zKPCgCZiByuAxSUNV,171.933,0.555,0.711,8,-8.492,1,0.0506,0.179,0.000264,0.28,0.5379999999999999,4,212773
"la malinche, feu! chatterton",spotify:track:1m0VhCjfqRal5e11Ill3fM,125.92399999999999,0.637,0.701,9,-5.57,0,0.0389,0.10099999999999999,2.02e-05,0.135,0.319,4,234573
"prettiest virgin, agar agar",spotify:track:5gusADrGCRfFSewILLmGP6,120.021,0.914,0.48700000000000004,8,-8.853,1,0.05,0.22399999999999998,0.638,0.0799,0.561,4,373992
"you're high, agar agar",spotify:track:3Wtm09sSjyoidTrms6H4H6,107.009,0.613,0.634,9,-7.375,0,0.0266,0.0173,0.0844,0.11800000000000001,0.496,4,270000
"maddy la nuit, flavien berger",spotify:track:1uqcwvZ8COoq85XOksYyhK,119.985,0.76,0.336,8,-13.415,1,0.0448,0.8059999999999999,0.504,0.11800000000000001,0.51,4,210400
"brutalisme, flavien berger",spotify:track:1dzoPsCEYvZCqhtTNFDccd,140.048,0.7120000000000001,0.39399999999999996,11,-12.720999999999998,0,0.0349,0.56,0.265,0.0912,0.6859999999999999,4,223867
"les héros de barbès, juniore",spotify:track:57aGeek8XirEyPG5j9n9r1,129.936,0.654,0.7879999999999999,1,-7.672999999999999,1,0.0313,0.00151,0.313,0.196,0.84,4,152228
"ah bah d’accord, juniore",spotify:track:07efUwZTg2blJ6AKqCccUG,140.002,0.5579999999999999,0.9109999999999999,9,-5.422000000000001,1,0.0389,0.0073,0.924,0.161,0.888,4,219187
